in s,C1 in V,C2 in V
-7.335720E-02,1.63248E+01,1.55664E+01
-7.335540E-02,1.62271E+01,1.56445E+01
-7.335360E-02,1.61880E+01,1.57227E+01
-7.335180E-02,1.63052E+01,1.56445E+01
-7.335000E-02,1.63052E+01,1.56445E+01
-7.334820E-02,1.63443E+01,1.56445E+01
-7.334640E-02,1.62857E+01,1.56836E+01
-7.334460E-02,1.62466E+01,1.56055E+01
-7.334280E-02,1.63052E+01,1.56055E+01
-7.334100E-02,1.62271E+01,1.56055E+01
-7.333920E-02,1.62271E+01,1.57227E+01
-7.333740E-02,1.62466E+01,1.56836E+01
-7.333560E-02,1.62857E+01,1.56836E+01
-7.333380E-02,1.62857E+01,1.55664E+01
-7.333200E-02,1.62271E+01,1.56836E+01
-7.333020E-02,1.62857E+01,1.56055E+01
-7.332840E-02,1.63443E+01,1.56836E+01
-7.332660E-02,1.62857E+01,1.56445E+01
-7.332480E-02,1.62271E+01,1.56836E+01
-7.332300E-02,1.62076E+01,1.56445E+01
-7.332120E-02,1.62857E+01,1.56445E+01
-7.331940E-02,1.62857E+01,1.56445E+01
-7.331760E-02,1.63052E+01,1.56055E+01
-7.331580E-02,1.62662E+01,1.55664E+01
-7.331400E-02,1.62857E+01,1.55664E+01
-7.331220E-02,1.62466E+01,1.56055E+01
-7.331040E-02,1.61490E+01,1.56055E+01
-7.330860E-02,1.63052E+01,1.56055E+01
-7.330680E-02,1.63248E+01,1.57227E+01
-7.330500E-02,1.62076E+01,1.54883E+01
-7.330320E-02,1.62271E+01,1.54883E+01
-7.330140E-02,1.63052E+01,1.56445E+01
-7.329960E-02,1.62466E+01,1.55664E+01
-7.329780E-02,1.63052E+01,1.56445E+01
-7.329600E-02,1.62857E+01,1.56836E+01
-7.329420E-02,1.63052E+01,1.56836E+01
-7.329240E-02,1.62662E+01,1.56836E+01
-7.329060E-02,1.62662E+01,1.57227E+01
-7.328880E-02,1.62466E+01,1.56836E+01
-7.328700E-02,1.62662E+01,1.56445E+01
-7.328520E-02,1.63052E+01,1.55664E+01
-7.328340E-02,1.62662E+01,1.56445E+01
-7.328160E-02,1.62662E+01,1.57227E+01
-7.327980E-02,1.62857E+01,1.56055E+01
-7.327800E-02,1.63052E+01,1.56836E+01
-7.327620E-02,1.62466E+01,1.56836E+01
-7.327440E-02,1.61685E+01,1.56055E+01
-7.327260E-02,1.62271E+01,1.56055E+01
-7.327080E-02,1.62857E+01,1.56445E+01
-7.326900E-02,1.63052E+01,1.56445E+01
-7.326720E-02,1.62466E+01,1.56836E+01
-7.326540E-02,1.62662E+01,1.55664E+01
-7.326360E-02,1.63052E+01,1.56445E+01
-7.326180E-02,1.63052E+01,1.56836E+01
-7.326000E-02,1.63052E+01,1.57227E+01
-7.325820E-02,1.61880E+01,1.56055E+01
-7.325640E-02,1.62466E+01,1.56836E+01
-7.325460E-02,1.63052E+01,1.55664E+01
-7.325280E-02,1.62466E+01,1.58398E+01
-7.325100E-02,1.62857E+01,1.57617E+01
-7.324920E-02,1.62662E+01,1.55664E+01
-7.324740E-02,1.62466E+01,1.56836E+01
-7.324560E-02,1.62662E+01,1.57227E+01
-7.324380E-02,1.63052E+01,1.56055E+01
-7.324200E-02,1.62662E+01,1.55273E+01
-7.324020E-02,1.63052E+01,1.57617E+01
-7.323840E-02,1.63052E+01,1.57227E+01
-7.323660E-02,1.62857E+01,1.55664E+01
-7.323480E-02,1.63443E+01,1.56836E+01
-7.323300E-02,1.62271E+01,1.57227E+01
-7.323120E-02,1.62857E+01,1.57617E+01
-7.322940E-02,1.62076E+01,1.56055E+01
-7.322760E-02,1.62662E+01,1.56836E+01
-7.322580E-02,1.62076E+01,1.56836E+01
-7.322400E-02,1.62466E+01,1.56445E+01
-7.322220E-02,1.62466E+01,1.55664E+01
-7.322040E-02,1.63248E+01,1.56836E+01
-7.321860E-02,1.62662E+01,1.57617E+01
-7.321680E-02,1.62662E+01,1.56445E+01
-7.321500E-02,1.63248E+01,1.57617E+01
-7.321320E-02,1.62857E+01,1.56445E+01
-7.321140E-02,1.62857E+01,1.56836E+01
-7.320960E-02,1.62662E+01,1.56836E+01
-7.320780E-02,1.63443E+01,1.56836E+01
-7.320600E-02,1.62662E+01,1.56445E+01
-7.320420E-02,1.63248E+01,1.57617E+01
-7.320240E-02,1.63248E+01,1.56836E+01
-7.320060E-02,1.62857E+01,1.56836E+01
-7.319880E-02,1.62662E+01,1.57617E+01
-7.319700E-02,1.63248E+01,1.56836E+01
-7.319520E-02,1.62466E+01,1.57227E+01
-7.319340E-02,1.63052E+01,1.56055E+01
-7.319160E-02,1.62857E+01,1.56836E+01
-7.318980E-02,1.63052E+01,1.56445E+01
-7.318800E-02,1.62857E+01,1.56836E+01
-7.318620E-02,1.63052E+01,1.56445E+01
-7.318440E-02,1.63052E+01,1.57617E+01
-7.318260E-02,1.63052E+01,1.56836E+01
-7.318080E-02,1.63443E+01,1.57227E+01
-7.317900E-02,1.62857E+01,1.56836E+01
-7.317720E-02,1.63248E+01,1.57227E+01
-7.317540E-02,1.62662E+01,1.56836E+01
-7.317360E-02,1.63443E+01,1.56055E+01
-7.317180E-02,1.62466E+01,1.57227E+01
-7.317000E-02,1.63248E+01,1.56836E+01
-7.316820E-02,1.63052E+01,1.56445E+01
-7.316640E-02,1.62662E+01,1.55664E+01
-7.316460E-02,1.62466E+01,1.56836E+01
-7.316280E-02,1.62466E+01,1.56836E+01
-7.316100E-02,1.62857E+01,1.57617E+01
-7.315920E-02,1.63052E+01,1.56055E+01
-7.315740E-02,1.63052E+01,1.56445E+01
-7.315560E-02,1.63638E+01,1.56836E+01
-7.315380E-02,1.63248E+01,1.55273E+01
-7.315200E-02,1.63248E+01,1.57617E+01
-7.315020E-02,1.62662E+01,1.56445E+01
-7.314840E-02,1.63443E+01,1.56055E+01
-7.314660E-02,1.62466E+01,1.57227E+01
-7.314480E-02,1.61880E+01,1.56836E+01
-7.314300E-02,1.63638E+01,1.56445E+01
-7.314120E-02,1.62857E+01,1.56445E+01
-7.313940E-02,1.62857E+01,1.57227E+01
-7.313760E-02,1.62662E+01,1.57227E+01
-7.313580E-02,1.62857E+01,1.56836E+01
-7.313400E-02,1.62662E+01,1.57617E+01
-7.313220E-02,1.63052E+01,1.58008E+01
-7.313040E-02,1.62857E+01,1.56445E+01
-7.312860E-02,1.63052E+01,1.57617E+01
-7.312680E-02,1.63443E+01,1.55664E+01
-7.312500E-02,1.62076E+01,1.56055E+01
-7.312320E-02,1.63052E+01,1.57227E+01
-7.312140E-02,1.62466E+01,1.55664E+01
-7.311960E-02,1.63052E+01,1.57617E+01
-7.311780E-02,1.62857E+01,1.57227E+01
-7.311600E-02,1.63248E+01,1.56836E+01
-7.311420E-02,1.63443E+01,1.56445E+01
-7.311240E-02,1.62466E+01,1.56836E+01
-7.311060E-02,1.62857E+01,1.57227E+01
-7.310880E-02,1.62857E+01,1.57227E+01
-7.310700E-02,1.63052E+01,1.56055E+01
-7.310520E-02,1.63248E+01,1.56445E+01
-7.310340E-02,1.62857E+01,1.56445E+01
-7.310160E-02,1.62662E+01,1.56445E+01
-7.309980E-02,1.62662E+01,1.56836E+01
-7.309800E-02,1.63443E+01,1.56836E+01
-7.309620E-02,1.63052E+01,1.56836E+01
-7.309440E-02,1.62857E+01,1.57227E+01
-7.309260E-02,1.62466E+01,1.58008E+01
-7.309080E-02,1.62857E+01,1.58398E+01
-7.308900E-02,1.63248E+01,1.56055E+01
-7.308720E-02,1.63052E+01,1.57227E+01
-7.308540E-02,1.63052E+01,1.57227E+01
-7.308360E-02,1.62857E+01,1.56836E+01
-7.308180E-02,1.63052E+01,1.56836E+01
-7.308000E-02,1.62662E+01,1.57617E+01
-7.307820E-02,1.63052E+01,1.58008E+01
-7.307640E-02,1.63248E+01,1.57617E+01
-7.307460E-02,1.63052E+01,1.55664E+01
-7.307280E-02,1.62662E+01,1.57227E+01
-7.307100E-02,1.62662E+01,1.57227E+01
-7.306920E-02,1.63638E+01,1.58008E+01
-7.306740E-02,1.63638E+01,1.57227E+01
-7.306560E-02,1.63248E+01,1.56836E+01
-7.306380E-02,1.63052E+01,1.56445E+01
-7.306200E-02,1.63443E+01,1.57617E+01
-7.306020E-02,1.63052E+01,1.57227E+01
-7.305840E-02,1.62662E+01,1.57617E+01
-7.305660E-02,1.63052E+01,1.56836E+01
-7.305480E-02,1.63638E+01,1.56055E+01
-7.305300E-02,1.62857E+01,1.56836E+01
-7.305120E-02,1.62271E+01,1.57227E+01
-7.304940E-02,1.63248E+01,1.56055E+01
-7.304760E-02,1.62271E+01,1.56055E+01
-7.304580E-02,1.62466E+01,1.57617E+01
-7.304400E-02,1.63638E+01,1.57617E+01
-7.304220E-02,1.63248E+01,1.58008E+01
-7.304040E-02,1.63052E+01,1.56836E+01
-7.303860E-02,1.63834E+01,1.56836E+01
-7.303680E-02,1.63443E+01,1.57227E+01
-7.303500E-02,1.63443E+01,1.56445E+01
-7.303320E-02,1.63052E+01,1.57617E+01
-7.303140E-02,1.62466E+01,1.56836E+01
-7.302960E-02,1.62857E+01,1.57227E+01
-7.302780E-02,1.63834E+01,1.58008E+01
-7.302600E-02,1.63443E+01,1.57617E+01
-7.302420E-02,1.62857E+01,1.58008E+01
-7.302240E-02,1.63638E+01,1.58008E+01
-7.302060E-02,1.62857E+01,1.56836E+01
-7.301880E-02,1.62662E+01,1.56445E+01
-7.301700E-02,1.63052E+01,1.57227E+01
-7.301520E-02,1.63443E+01,1.56445E+01
-7.301340E-02,1.63052E+01,1.57227E+01
-7.301160E-02,1.63052E+01,1.57617E+01
-7.300980E-02,1.63052E+01,1.54883E+01
-7.300800E-02,1.62466E+01,1.58008E+01
-7.300620E-02,1.63248E+01,1.57617E+01
-7.300440E-02,1.63638E+01,1.56836E+01
-7.300260E-02,1.62271E+01,1.57227E+01
-7.300080E-02,1.63638E+01,1.57227E+01
-7.299900E-02,1.63443E+01,1.56836E+01
-7.299720E-02,1.63443E+01,1.57617E+01
-7.299540E-02,1.63052E+01,1.56055E+01
-7.299360E-02,1.63052E+01,1.57617E+01
-7.299180E-02,1.63248E+01,1.58008E+01
-7.299000E-02,1.63248E+01,1.56055E+01
-7.298820E-02,1.62857E+01,1.56836E+01
-7.298640E-02,1.63248E+01,1.58008E+01
-7.298460E-02,1.63248E+01,1.58008E+01
-7.298280E-02,1.64029E+01,1.57617E+01
-7.298100E-02,1.63052E+01,1.56445E+01
-7.297920E-02,1.62857E+01,1.56836E+01
-7.297740E-02,1.62857E+01,1.56836E+01
-7.297560E-02,1.63834E+01,1.57617E+01
-7.297380E-02,1.63052E+01,1.57227E+01
-7.297200E-02,1.63248E+01,1.56836E+01
-7.297020E-02,1.63052E+01,1.56836E+01
-7.296840E-02,1.63443E+01,1.57227E+01
-7.296660E-02,1.63638E+01,1.57227E+01
-7.296480E-02,1.63443E+01,1.58008E+01
-7.296300E-02,1.63248E+01,1.58008E+01
-7.296120E-02,1.62662E+01,1.57617E+01
-7.295940E-02,1.62662E+01,1.57227E+01
-7.295760E-02,1.63248E+01,1.57227E+01
-7.295580E-02,1.64029E+01,1.56836E+01
-7.295400E-02,1.63443E+01,1.57227E+01
-7.295220E-02,1.63052E+01,1.57227E+01
-7.295040E-02,1.62662E+01,1.56445E+01
-7.294860E-02,1.63248E+01,1.57227E+01
-7.294680E-02,1.63834E+01,1.56836E+01
-7.294500E-02,1.63052E+01,1.56055E+01
-7.294320E-02,1.63052E+01,1.57617E+01
-7.294140E-02,1.63248E+01,1.57227E+01
-7.293960E-02,1.62662E+01,1.57617E+01
-7.293780E-02,1.63052E+01,1.57227E+01
-7.293600E-02,1.63638E+01,1.57227E+01
-7.293420E-02,1.62857E+01,1.56445E+01
-7.293240E-02,1.63052E+01,1.57227E+01
-7.293060E-02,1.63248E+01,1.57227E+01
-7.292880E-02,1.63638E+01,1.57617E+01
-7.292700E-02,1.62857E+01,1.57227E+01
-7.292520E-02,1.63052E+01,1.58398E+01
-7.292340E-02,1.62662E+01,1.56055E+01
-7.292160E-02,1.63248E+01,1.57617E+01
-7.291980E-02,1.62857E+01,1.57617E+01
-7.291800E-02,1.63443E+01,1.56055E+01
-7.291620E-02,1.63052E+01,1.56836E+01
-7.291440E-02,1.62857E+01,1.57617E+01
-7.291260E-02,1.64224E+01,1.58008E+01
-7.291080E-02,1.63834E+01,1.56836E+01
-7.290900E-02,1.62857E+01,1.57617E+01
-7.290720E-02,1.63834E+01,1.57617E+01
-7.290540E-02,1.63638E+01,1.57227E+01
-7.290360E-02,1.63248E+01,1.56836E+01
-7.290180E-02,1.63638E+01,1.56836E+01
-7.290000E-02,1.63248E+01,1.57227E+01
-7.289820E-02,1.63638E+01,1.57617E+01
-7.289640E-02,1.64224E+01,1.56836E+01
-7.289460E-02,1.63443E+01,1.58398E+01
-7.289280E-02,1.63834E+01,1.55664E+01
-7.289100E-02,1.63638E+01,1.57227E+01
-7.288920E-02,1.63443E+01,1.56445E+01
-7.288740E-02,1.63248E+01,1.57227E+01
-7.288560E-02,1.63248E+01,1.58008E+01
-7.288380E-02,1.63052E+01,1.57227E+01
-7.288200E-02,1.63834E+01,1.57617E+01
-7.288020E-02,1.63052E+01,1.57227E+01
-7.287840E-02,1.63443E+01,1.57617E+01
-7.287660E-02,1.63052E+01,1.57227E+01
-7.287480E-02,1.63248E+01,1.57227E+01
-7.287300E-02,1.63638E+01,1.57227E+01
-7.287120E-02,1.63638E+01,1.58008E+01
-7.286940E-02,1.63638E+01,1.57227E+01
-7.286760E-02,1.64224E+01,1.56836E+01
-7.286580E-02,1.62662E+01,1.58008E+01
-7.286400E-02,1.62857E+01,1.57227E+01
-7.286220E-02,1.64420E+01,1.56055E+01
-7.286040E-02,1.63248E+01,1.56445E+01
-7.285860E-02,1.63248E+01,1.56445E+01
-7.285680E-02,1.63443E+01,1.57227E+01
-7.285500E-02,1.62857E+01,1.56836E+01
-7.285320E-02,1.63443E+01,1.56445E+01
-7.285140E-02,1.64029E+01,1.57227E+01
-7.284960E-02,1.63052E+01,1.57617E+01
-7.284780E-02,1.63248E+01,1.57227E+01
-7.284600E-02,1.63834E+01,1.57227E+01
-7.284420E-02,1.63248E+01,1.57227E+01
-7.284240E-02,1.63248E+01,1.56836E+01
-7.284060E-02,1.63638E+01,1.58398E+01
-7.283880E-02,1.63638E+01,1.58008E+01
-7.283700E-02,1.63248E+01,1.57617E+01
-7.283520E-02,1.63443E+01,1.57227E+01
-7.283340E-02,1.63638E+01,1.55664E+01
-7.283160E-02,1.63443E+01,1.58008E+01
-7.282980E-02,1.63052E+01,1.57227E+01
-7.282800E-02,1.63638E+01,1.57227E+01
-7.282620E-02,1.63443E+01,1.58008E+01
-7.282440E-02,1.63443E+01,1.56836E+01
-7.282260E-02,1.63638E+01,1.57227E+01
-7.282080E-02,1.63443E+01,1.57227E+01
-7.281900E-02,1.63052E+01,1.57227E+01
-7.281720E-02,1.63834E+01,1.56836E+01
-7.281540E-02,1.63834E+01,1.56445E+01
-7.281360E-02,1.63248E+01,1.57617E+01
-7.281180E-02,1.63443E+01,1.56836E+01
-7.281000E-02,1.63834E+01,1.55664E+01
-7.280820E-02,1.63248E+01,1.56836E+01
-7.280640E-02,1.63248E+01,1.56836E+01
-7.280460E-02,1.63052E+01,1.57227E+01
-7.280280E-02,1.63052E+01,1.58008E+01
-7.280100E-02,1.62662E+01,1.58008E+01
-7.279920E-02,1.63834E+01,1.57227E+01
-7.279740E-02,1.63834E+01,1.57227E+01
-7.279560E-02,1.63638E+01,1.57227E+01
-7.279380E-02,1.63638E+01,1.56836E+01
-7.279200E-02,1.63638E+01,1.57617E+01
-7.279020E-02,1.62662E+01,1.58398E+01
-7.278840E-02,1.63248E+01,1.57227E+01
-7.278660E-02,1.63638E+01,1.56836E+01
-7.278480E-02,1.63248E+01,1.56836E+01
-7.278300E-02,1.63443E+01,1.56836E+01
-7.278120E-02,1.63248E+01,1.56836E+01
-7.277940E-02,1.64420E+01,1.56055E+01
-7.277760E-02,1.64224E+01,1.57617E+01
-7.277580E-02,1.63443E+01,1.56055E+01
-7.277400E-02,1.63248E+01,1.57617E+01
-7.277220E-02,1.63834E+01,1.57617E+01
-7.277040E-02,1.63248E+01,1.57227E+01
-7.276860E-02,1.63443E+01,1.56836E+01
-7.276680E-02,1.63834E+01,1.56836E+01
-7.276500E-02,1.63443E+01,1.57227E+01
-7.276320E-02,1.63248E+01,1.57617E+01
-7.276140E-02,1.63443E+01,1.56836E+01
-7.275960E-02,1.63834E+01,1.56445E+01
-7.275780E-02,1.63638E+01,1.57227E+01
-7.275600E-02,1.64029E+01,1.56445E+01
-7.275420E-02,1.62466E+01,1.56836E+01
-7.275240E-02,1.63248E+01,1.58008E+01
-7.275060E-02,1.63834E+01,1.57227E+01
-7.274880E-02,1.63248E+01,1.58008E+01
-7.274700E-02,1.63052E+01,1.57227E+01
-7.274520E-02,1.64224E+01,1.58008E+01
-7.274340E-02,1.63638E+01,1.56836E+01
-7.274160E-02,1.64029E+01,1.58398E+01
-7.273980E-02,1.63834E+01,1.57227E+01
-7.273800E-02,1.63248E+01,1.57617E+01
-7.273620E-02,1.63248E+01,1.56055E+01
-7.273440E-02,1.62857E+01,1.57617E+01
-7.273260E-02,1.62857E+01,1.56445E+01
-7.273080E-02,1.63638E+01,1.56836E+01
-7.272900E-02,1.63443E+01,1.57227E+01
-7.272720E-02,1.63638E+01,1.58398E+01
-7.272540E-02,1.63834E+01,1.58398E+01
-7.272360E-02,1.63638E+01,1.57227E+01
-7.272180E-02,1.63834E+01,1.58008E+01
-7.272000E-02,1.63834E+01,1.57227E+01
-7.271820E-02,1.63443E+01,1.58398E+01
-7.271640E-02,1.64029E+01,1.56836E+01
-7.271460E-02,1.64420E+01,1.56836E+01
-7.271280E-02,1.63248E+01,1.58398E+01
-7.271100E-02,1.63834E+01,1.57227E+01
-7.270920E-02,1.63834E+01,1.57617E+01
-7.270740E-02,1.63638E+01,1.58398E+01
-7.270560E-02,1.63638E+01,1.58008E+01
-7.270380E-02,1.63248E+01,1.57227E+01
-7.270200E-02,1.63638E+01,1.56836E+01
-7.270020E-02,1.63834E+01,1.57227E+01
-7.269840E-02,1.63248E+01,1.56836E+01
-7.269660E-02,1.63638E+01,1.56445E+01
-7.269480E-02,1.63638E+01,1.56836E+01
-7.269300E-02,1.63443E+01,1.58008E+01
-7.269120E-02,1.64029E+01,1.57617E+01
-7.268940E-02,1.63443E+01,1.58398E+01
-7.268760E-02,1.63638E+01,1.56055E+01
-7.268580E-02,1.64224E+01,1.57617E+01
-7.268400E-02,1.64420E+01,1.57227E+01
-7.268220E-02,1.63638E+01,1.57227E+01
-7.268040E-02,1.63248E+01,1.58008E+01
-7.267860E-02,1.63834E+01,1.56055E+01
-7.267680E-02,1.63638E+01,1.58008E+01
-7.267500E-02,1.63248E+01,1.56836E+01
-7.267320E-02,1.63248E+01,1.57617E+01
-7.267140E-02,1.63638E+01,1.57227E+01
-7.266960E-02,1.63638E+01,1.57617E+01
-7.266780E-02,1.63443E+01,1.56445E+01
-7.266600E-02,1.63443E+01,1.58398E+01
-7.266420E-02,1.63834E+01,1.58008E+01
-7.266240E-02,1.64420E+01,1.56445E+01
-7.266060E-02,1.63834E+01,1.57617E+01
-7.265880E-02,1.64420E+01,1.57227E+01
-7.265700E-02,1.64420E+01,1.57227E+01
-7.265520E-02,1.63052E+01,1.57227E+01
-7.265340E-02,1.63248E+01,1.57227E+01
-7.265160E-02,1.64224E+01,1.56445E+01
-7.264980E-02,1.63638E+01,1.57227E+01
-7.264800E-02,1.63834E+01,1.58008E+01
-7.264620E-02,1.64029E+01,1.56055E+01
-7.264440E-02,1.62662E+01,1.57227E+01
-7.264260E-02,1.63834E+01,1.57227E+01
-7.264080E-02,1.64224E+01,1.56055E+01
-7.263900E-02,1.63443E+01,1.57227E+01
-7.263720E-02,1.63834E+01,1.55664E+01
-7.263540E-02,1.63834E+01,1.56836E+01
-7.263360E-02,1.63638E+01,1.57227E+01
-7.263180E-02,1.63248E+01,1.58398E+01
-7.263000E-02,1.63638E+01,1.56836E+01
-7.262820E-02,1.62662E+01,1.56055E+01
-7.262640E-02,1.63638E+01,1.57227E+01
-7.262460E-02,1.64029E+01,1.56445E+01
-7.262280E-02,1.63052E+01,1.56445E+01
-7.262100E-02,1.63834E+01,1.56055E+01
-7.261920E-02,1.63638E+01,1.55664E+01
-7.261740E-02,1.63248E+01,1.56055E+01
-7.261560E-02,1.63834E+01,1.57227E+01
-7.261380E-02,1.63248E+01,1.56055E+01
-7.261200E-02,1.64029E+01,1.57227E+01
-7.261020E-02,1.63248E+01,1.57227E+01
-7.260840E-02,1.63443E+01,1.56836E+01
-7.260660E-02,1.63834E+01,1.56836E+01
-7.260480E-02,1.63834E+01,1.56836E+01
-7.260300E-02,1.63248E+01,1.57227E+01
-7.260120E-02,1.64224E+01,1.57227E+01
-7.259940E-02,1.64029E+01,1.57227E+01
-7.259760E-02,1.64029E+01,1.57227E+01
-7.259580E-02,1.63834E+01,1.56836E+01
-7.259400E-02,1.63834E+01,1.56055E+01
-7.259220E-02,1.64224E+01,1.57227E+01
-7.259040E-02,1.63834E+01,1.56055E+01
-7.258860E-02,1.64029E+01,1.56055E+01
-7.258680E-02,1.64224E+01,1.55273E+01
-7.258500E-02,1.62857E+01,1.57227E+01
-7.258320E-02,1.63052E+01,1.56836E+01
-7.258140E-02,1.63443E+01,1.57617E+01
-7.257960E-02,1.63834E+01,1.56836E+01
-7.257780E-02,1.63638E+01,1.56445E+01
-7.257600E-02,1.63052E+01,1.57227E+01
-7.257420E-02,1.63638E+01,1.56836E+01
-7.257240E-02,1.63834E+01,1.57227E+01
-7.257060E-02,1.63638E+01,1.57227E+01
-7.256880E-02,1.63052E+01,1.57227E+01
-7.256700E-02,1.63834E+01,1.56445E+01
-7.256520E-02,1.64224E+01,1.56836E+01
-7.256340E-02,1.63052E+01,1.55664E+01
-7.256160E-02,1.64224E+01,1.57227E+01
-7.255980E-02,1.64420E+01,1.55664E+01
-7.255800E-02,1.63834E+01,1.56836E+01
-7.255620E-02,1.63834E+01,1.57227E+01
-7.255440E-02,1.63638E+01,1.57227E+01
-7.255260E-02,1.63834E+01,1.56445E+01
-7.255080E-02,1.63443E+01,1.57617E+01
-7.254900E-02,1.63052E+01,1.57227E+01
-7.254720E-02,1.63834E+01,1.56836E+01
-7.254540E-02,1.63443E+01,1.56445E+01
-7.254360E-02,1.63638E+01,1.57617E+01
-7.254180E-02,1.64029E+01,1.56836E+01
-7.254000E-02,1.63834E+01,1.56836E+01
-7.253820E-02,1.63834E+01,1.57227E+01
-7.253640E-02,1.63443E+01,1.56836E+01
-7.253460E-02,1.63834E+01,1.56445E+01
-7.253280E-02,1.63443E+01,1.55664E+01
-7.253100E-02,1.63834E+01,1.56445E+01
-7.252920E-02,1.64029E+01,1.57617E+01
-7.252740E-02,1.63834E+01,1.57227E+01
-7.252560E-02,1.63248E+01,1.57227E+01
-7.252380E-02,1.63638E+01,1.56055E+01
-7.252200E-02,1.64420E+01,1.55664E+01
-7.252020E-02,1.63834E+01,1.57227E+01
-7.251840E-02,1.63443E+01,1.56836E+01
-7.251660E-02,1.63834E+01,1.57227E+01
-7.251480E-02,1.64224E+01,1.56836E+01
-7.251300E-02,1.63443E+01,1.56836E+01
-7.251120E-02,1.64029E+01,1.57227E+01
-7.250940E-02,1.64029E+01,1.56836E+01
-7.250760E-02,1.63638E+01,1.57227E+01
-7.250580E-02,1.63443E+01,1.57227E+01
-7.250400E-02,1.63052E+01,1.57227E+01
-7.250220E-02,1.63834E+01,1.56055E+01
-7.250040E-02,1.64029E+01,1.55664E+01
-7.249860E-02,1.64420E+01,1.57227E+01
-7.249680E-02,1.63834E+01,1.56445E+01
-7.249500E-02,1.63443E+01,1.56055E+01
-7.249320E-02,1.63443E+01,1.58008E+01
-7.249140E-02,1.64029E+01,1.55664E+01
-7.248960E-02,1.63834E+01,1.56055E+01
-7.248780E-02,1.63834E+01,1.56445E+01
-7.248600E-02,1.63638E+01,1.56445E+01
-7.248420E-02,1.64420E+01,1.56445E+01
-7.248240E-02,1.64224E+01,1.56836E+01
-7.248060E-02,1.63638E+01,1.55664E+01
-7.247880E-02,1.64029E+01,1.56445E+01
-7.247700E-02,1.63834E+01,1.56055E+01
-7.247520E-02,1.64224E+01,1.57227E+01
-7.247340E-02,1.63052E+01,1.55664E+01
-7.247160E-02,1.63834E+01,1.55664E+01
-7.246980E-02,1.64420E+01,1.57227E+01
-7.246800E-02,1.63834E+01,1.56836E+01
-7.246620E-02,1.64420E+01,1.56836E+01
-7.246440E-02,1.64224E+01,1.57227E+01
-7.246260E-02,1.63248E+01,1.57227E+01
-7.246080E-02,1.64224E+01,1.56445E+01
-7.245900E-02,1.63248E+01,1.56445E+01
-7.245720E-02,1.63834E+01,1.56836E+01
-7.245540E-02,1.64615E+01,1.56836E+01
-7.245360E-02,1.63834E+01,1.56836E+01
-7.245180E-02,1.63638E+01,1.56836E+01
-7.245000E-02,1.64029E+01,1.56836E+01
-7.244820E-02,1.63638E+01,1.56836E+01
-7.244640E-02,1.65005E+01,1.56836E+01
-7.244460E-02,1.64029E+01,1.56836E+01
-7.244280E-02,1.63443E+01,1.55664E+01
-7.244100E-02,1.63638E+01,1.55664E+01
-7.243920E-02,1.63638E+01,1.55664E+01
-7.243740E-02,1.63834E+01,1.56445E+01
-7.243560E-02,1.63834E+01,1.56836E+01
-7.243380E-02,1.64029E+01,1.56836E+01
-7.243200E-02,1.63834E+01,1.56445E+01
-7.243020E-02,1.64029E+01,1.56445E+01
-7.242840E-02,1.64029E+01,1.55664E+01
-7.242660E-02,1.63638E+01,1.56055E+01
-7.242480E-02,1.64029E+01,1.57617E+01
-7.242300E-02,1.64029E+01,1.55664E+01
-7.242120E-02,1.63052E+01,1.55664E+01
-7.241940E-02,1.63834E+01,1.56055E+01
-7.241760E-02,1.64224E+01,1.55664E+01
-7.241580E-02,1.64029E+01,1.55664E+01
-7.241400E-02,1.64029E+01,1.56445E+01
-7.241220E-02,1.63834E+01,1.56445E+01
-7.241040E-02,1.64420E+01,1.55664E+01
-7.240860E-02,1.63834E+01,1.56836E+01
-7.240680E-02,1.65005E+01,1.55664E+01
-7.240500E-02,1.64224E+01,1.56055E+01
-7.240320E-02,1.63248E+01,1.56836E+01
-7.240140E-02,1.63052E+01,1.56445E+01
-7.239960E-02,1.64029E+01,1.57227E+01
-7.239780E-02,1.63834E+01,1.56055E+01
-7.239600E-02,1.63248E+01,1.56836E+01
-7.239420E-02,1.65005E+01,1.56836E+01
-7.239240E-02,1.64615E+01,1.56836E+01
-7.239060E-02,1.63834E+01,1.55664E+01
-7.238880E-02,1.64029E+01,1.57227E+01
-7.238700E-02,1.64420E+01,1.56055E+01
-7.238520E-02,1.65005E+01,1.55664E+01
-7.238340E-02,1.63248E+01,1.56836E+01
-7.238160E-02,1.63443E+01,1.56836E+01
-7.237980E-02,1.63638E+01,1.56055E+01
-7.237800E-02,1.64224E+01,1.56445E+01
-7.237620E-02,1.64615E+01,1.56836E+01
-7.237440E-02,1.64029E+01,1.56055E+01
-7.237260E-02,1.64224E+01,1.56055E+01
-7.237080E-02,1.63638E+01,1.56836E+01
-7.236900E-02,1.64420E+01,1.56445E+01
-7.236720E-02,1.64224E+01,1.56836E+01
-7.236540E-02,1.64224E+01,1.56836E+01
-7.236360E-02,1.63834E+01,1.56836E+01
-7.236180E-02,1.63443E+01,1.56055E+01
-7.236000E-02,1.64029E+01,1.56836E+01
-7.235820E-02,1.63443E+01,1.54883E+01
-7.235640E-02,1.64810E+01,1.57227E+01
-7.235460E-02,1.64615E+01,1.56445E+01
-7.235280E-02,1.63248E+01,1.55664E+01
